s1|s2|sts_score|bleurt_score
A dog is jumping over a barrier at a agility competition.|A dog jumping over an obstacle course fence.|0.8800000000000001|-0.3095439076423645
Three people racing on ice skates.|Three ice skaters round a corner.|0.64|-0.3599626123905182
Two women contestants are walking their dogs in a dog show.|Two women walk there dogs at a dog show.|0.96|0.15249422192573547
Two men on the side of a barge|A man is lying the grass with long hair and beard.|0.0|-1.4088149070739746
A brown dog in running on grass.|A brown dog runs through the grass.|0.96|-0.36037972569465637
A person is riding their bike on a trail next to the woods.|A small child in a yellow shirt is holding their arms out to the sides.|0.08|-1.2399325370788574
A woman in a black dress smiles in front of a silver truck.|A girl wearing a black top is smiling with a silver truck in the background.|0.72|0.1863621473312378
A dog is on the beach near a ball.|A guy is going up for a lay-up on a basketball court.|0.12|-1.1300384998321533
A dog bounds across the brown grass.|Two dogs bound across the grass.|0.52|-0.03715253248810768
a woman playing with two young boys at a park|A woman and three kids play at a park.|0.64|0.008922513574361801
A dog emerges form the water with a stick in its mouth.|A dog runs toward the camera with a stick in its mouth.|0.48|-0.181611567735672
Three dogs playing in the snow.|The boy is playing in the sand.|0.16|-1.2547963857650757
A dog carries a leash in its mouth.|A fluffy dog carries a black leash in its mouth.|0.8400000000000001|0.25945156812667847
A man in jeans is playing with a ball while a woman in jeans stands nearby looking away.|A man is tying a red arm band around another mans arm in the street.|0.0|-0.8532527089118958
A skier is falling into the snow.|A skier is falling face first into the snow.|0.8|0.5324062705039978
A dog with a red toy in it's mouth.|A brown dog is carrying a stick in its mouth.|0.44|-0.6987485885620117
Two hockey players fighting on the ice.|Two hockey players in a struggle on the ice.|0.96|0.593907356262207
Two terriers play on the wood floor of their home.|Two puppies play with a red chew toy in a field.|0.32|-0.9578632116317749
Two dogs running through a field.|Two dogs play in a field.|0.8400000000000001|-0.730759859085083
A man in a gray suit locking up a bicycle|A man and a woman standing on a city street.|0.08|-1.0913984775543213
A man in a black leather jacket is sleeping in a subway car.|A man in a black leather jacket falls asleep on public transportation.|0.92|0.4036298394203186
A dog leaping over a hurdle.|A dog leaps over the hurdle.|0.96|0.3721858859062195
Two men are setting up some electronic equpitment|Two dogs are wrestling on the ground in the snow.|0.0|-1.5385644435882568
A black dog is walking on the grass with a stick in it's mouth.|A boy holds a net with a snake in it close to the ground.|0.0|-1.0517483949661255
A girl runs with dogs in a dry field.|A grey dog and a tan dog playing on a grassy field.|0.44|-1.0951783657073975
Two dogs playing in the snow.|Two black dogs in the snow.|0.8|-0.05834083631634712
A dog leaps off a dock and into the water.|The black dog leaps off the dock and into the water.|0.8|0.4013780355453491
a group of old men walking down the street|A couple walking down the street.|0.4|0.16295093297958374
Three dogs standing in snow next to a blue fence.|Three dogs play in the shallows next to a rocky shore.|0.44|-1.0673805475234985
A black and white dog is running through the field.|A black and white dog is running in the grass.|0.96|0.5545539855957031
A boy in black waves his arms while other people are behind him on a field.|a man in a black shirt is roller blading past a bench in the city.|0.08|-0.7201630473136902
An elderly woman rides a bicycle along a city street.|An elderly woman walking uphill crossing the street.|0.4|-0.045172061771154404
A young boy is punching a yellow ball.|A small dog jumps over a yellow beam.|0.08|-0.7958540320396423
A group of young ballerinas are in a dance studio.|A group of young ladies in bikinis.|0.2799999999999999|-0.7396382689476013
A young boy in a white dress shirt is playing on a grassy plain.|A woman is getting her hair done at a salon.|0.0|-1.6172810792922974
A man and a dog are playing tug of war.|A man dances on a colorful wall.|0.08|-1.3788793087005615
A wet child shivers under a towel at a pool.|A wet child is shivering in a towel in front of a pool.|0.92|0.0012589655816555023
A white dog runs on a beach.|The white dog is running along the beach.|1.0|0.4583529233932495
Six dogs running on the sandy beach.|Six dogs walking beside the beach.|0.6799999999999999|0.2804504632949829
A man holds on to a handle in the water.|A man is holding onto handles in the air.|0.64|-0.19814106822013855
A white dog walking in the snow.|A black and tan dog walking through the snow.|0.6|0.2504861056804657
The white and brown dog runs across the grass.|Three dogs are running on the grass.|0.64|-0.32290446758270264
A boy goes down an inflatable slide.|A boy in red slides down an inflatable ride.|0.76|0.2624182403087616
Two dogs playing with a ball in a puddle.|Two dogs stand in a puddle, and one has a yellow tennis ball.|0.76|-0.7211077213287354
Three dogs are playing in the water.|Three dogs run in the snow.|0.2799999999999999|-0.6316090822219849
Two dogs playing in the snow.|Two kids playing with a dog.|0.24|-0.6172776818275452
A girl does a back bend on the beach.|A girl doing a back bend at the beach.|0.96|0.5249423384666443
The two dogs are playing fetch in the snow.|Two dogs are playing together in the grass.|0.44|-0.796603798866272
Two surfers on riding a small wave.|Two surfers perform tricks in the waves.|0.72|-0.762223482131958
Two people walking on the beach at sunset.|Two people walking along the shore at sunset.|1.0|0.799055278301239
two puppies playing around in the grass|Two dogs are wrestling in the grass.|0.8|-0.8342296481132507
A young girl is sitting on Santa's lap.|A little girl is sitting on Santa's lap|0.96|0.7994294762611389
A black and white dog runs with its mouth open.|A black and white dog swims in blue water.|0.44|-0.6409732103347778
A young boy jumping in the air at the beach.|A boy jumping in the air on the beach.|0.96|0.789301335811615
Five men in tuxedos are walking down steps.|Five men in tuxedos walk down a set of steps|1.0|0.605742871761322
Man in red shorts and white shirt kicking a soccer ball.|A black dog stands in the surf holding a red rubber ball.|0.0|-1.2631665468215942
A man and dog on a rocky seashore.|Man and dog standing on rocks next to water|0.96|-0.3193973898887634
Brown dog splashing into the water.|Four dogs splashing in the water|0.48|-0.6366317868232727
The smiling woman at the beach is buried in seaweed.|A girl in a cowboy hat with a sheep on a leash.|0.2|-1.4968035221099854
A dog with big ears is holding a small stick in it's mouth.|A puppy with big ears chewing on a stick.|0.76|-0.40924006700515747
The large brown dog is jumping through the tall grass.|The girl wearing a blue shirt is running through a science center.|0.0|-1.2061203718185425
Two dogs fighting in the snow.|Two dogs playing in the snow.|0.52|0.39343827962875366
A brown dog is in the middle of a line of dogs chasing a dirty tennis ball over dirt.|There are two white dogs and one brown dog chasing a ball.|0.5599999999999999|-0.5139795541763306
A grey hound is active in a grassy field.|A bunch of bikes racing on a track.|0.0|-1.5272971391677856
Two people are racing a sidecar motorcycle in the mud.|The dog carrying a long stick in its mouth.|0.0|-1.4473754167556763
The man is sitting at the top of a rocky mountain.|A person sticks their head out of a tent at the top of a mountain.|0.48|-0.5766045451164246
A man standing on a boat is pulling another boat close by with a bamboo stick.|a man in a black hat standing in front of a brick wall and a sign|0.0|-1.132393717765808
a man plays his white guitar.|a man playing a white guitar and singing as well|0.64|-0.01874975487589836
A person is skijoring with a dog in the mountains.|A brown dog is playing with a ball in the water.|0.0|-1.3883521556854248
Two shirtless young people playing in the water.|Lots of people play in the water at the beach.|0.48|-1.1414473056793213
Close-up of a hummingbird.|A closeup of a hummingbird flying.|0.72|0.2142225056886673
Woman in a black dress walking on the street.|A woman watches a dog jump down the stairs.|0.16|-1.4721554517745972
A man and a woman looking at the camera.|A man and a woman laughing.|0.466|-0.3722074329853058
a brown dog running through the dirty muddy grass|The large brown dog is running outside in the dirt.|0.72|-0.03820253536105156
Three dogs pulling a man on a bicycle through the snow.|The dogs are pulling a man on a type of bike, through the snow.|1.0|-0.43290451169013977
A baby in a red hat sitting in a stroller is holding a doll.|A man in a gray shirt sitting in a field of flowers.|0.0|-1.2185230255126953
Three children playing with hay outdoors, throwing some at camera lens.|Three young children play in the hay, throwing some at the camera.|0.96|-0.011480946093797684
A climber is standing on the rock face next to the pink rope.|The children are running in the snow with fences in the background.|0.0|-1.1167970895767212
A black dog wearing an orange collar is entangled with fishing wire.|The black dog wearing a red collar shakes water off.|0.36|-0.6228320002555847
Two dogs are playing around in the dirt.|A dancer posing for the camera in a red and white dress.|0.0|-1.8548823595046997
