s1|s2|sts_score|bleurt_score|normalized_bleurt_score|delta
Franklin County Judge-Executive Teresa Barton said a firefighter was struck by lightning and was taken to the Frankfort Regional Medical Center.|A county firefighter, was struck by lightning and was in stable condition at Frankfort Regional Medical Center.|0.64|-0.3107858598232269|0.0|0.64
Police spokesman Brig. Gen. Edward Aritonang confirmed Saturday that another two had been arrested, one in Jakarta and another in Magelang, Central Java.|Brigadier General Edward Aritonang, a police spokesman, confirmed yesterday that another two had been arrested, one in Jakarta and another in Magelang, Central Java.|1.0|0.3652587532997131|0.3652587532997131|0.6347412467002869
Federal Judge William Barbour said Tuesday he imposed the maximum sentence because Avants showed no remorse in the brutal slaying.|U.S. District Judge William Barbour said he imposed the maximum because Avants showed no remorse.|0.72|-0.2928606271743774|0.0|0.72
About 120 potential jurors were being asked to complete a lengthy questionnaire.|The jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire.|0.64|0.0587155185639858|0.0587155185639858|0.5812844814360142
Five alternate jurors were also chosen, with a final one set to be selected Friday morning from the panel.|Five alternate jurors also were selected, with a sixth alternate to be picked on Friday.|0.92|0.1793764233589172|0.1793764233589172|0.7406235766410828
The California Farm Bureau did not immediately return calls seeking comment.|The California Farm Bureau did not immediately have an official response to Tuesday's ruling.|0.76|-0.0236940793693065|0.0|0.76
But the prime minister told the BBC he wasn't bothered by polls and that he would continue to do what he believed to be right.|He said he wasn't bothered by polls and that he would continue to do what he believed to be right, in both foreign and domestic policy.|0.6799999999999999|-0.0704405307769775|0.0|0.6799999999999999
Gen. Sattler heads a Combined Joint Task Force based on ship in the Gulf of Aden and the Indian Ocean.|General Sattler heads a Combined Joint Task Force aboard the command ship Mount Whitney.|0.72|-0.5242176055908203|0.0|0.72
Wall Street analysts had expected 22 cents a share, according to Thomson First Call.|The results were 3 cents a share lower than the forecast of analysts surveyed by Thomson First Call.|0.44|-0.2073254585266113|0.0|0.44
The legal ruling follows three days of intense speculation Hewlett-Packard Co. may be bidding for the company.|The legal ruling follows three days of wild volatility in RIM's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company.|0.72|0.1083738803863525|0.1083738803863525|0.6116261196136474
The findings were published in the July 1 issue of the Annals of Internal Medicine.|The findings are being published today in the Annals of Internal Medicine.|0.76|-0.0112021006643772|0.0|0.76
The measures could be taken up by the full Senate as early as Friday.|Ratliff said he hopes to bring the two measures to the full Senate by Friday.|0.8|-0.0940266102552414|0.0|0.8
Enron spokesman Eric Thode declined to comment on the mediation order.|"""We think it's great news,"" said Enron spokesman Eric Thode."|0.3466|-0.8009353280067444|0.0|0.3466
Labor Department analysts think the payroll statistics from the survey of businesses provide a more accurate picture of the economy because the survey figures are based on a larger sample.|The analysts said they believe the payroll statistics provide a more accurate picture of the economy because they are based on a larger sample.|0.8|0.3658151626586914|0.3658151626586914|0.43418483734130864
The parents want her kept alive; her husband says she never wanted to be kept alive artificially.|Michael Schiavo has argued that his wife never wanted to be kept alive artificially.|0.5599999999999999|-0.4048456847667694|0.0|0.5599999999999999
"Earlier, he told France Inter-Radio, ""I think we can now qualify what is happening as a genuine epidemic."""|"""I think we can now qualify what is happening as a genuine epidemic,"" Health Minister Jean-Francois Mattei said on France Inter radio."|0.64|0.0362338386476039|0.0362338386476039|0.6037661613523961
Terri Schiavo, 39, is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years.|Terri Schiavo, 39, underwent the procedure at the Tampa Bay area hospice where she has been living for several years, said her father, Bob Schindler.|0.36|-0.1901635527610778|0.0|0.36
Prior to joining Kodak, Palumbo worked for Procter & Gamble Corp., where he managed products such as Folgers and Pantene shampoo.|Prior to joining Eastman Kodak, Mr. Palumbo held senior marketing positions for Procter & Gamble.|0.75|-0.096623346209526|0.0|0.75
Mr McDevitt has been granted control of three crucial aspects of policing in the Solomons.|Mr McDevitt has been granted control of three aspects of policing by Commissioner William Morrell.|0.75|-0.4362453520298004|0.0|0.75
Officials with North Carolina Speedway at Rockingham could not be reached.|NASCAR officials could not be reached for comment Tuesday.|0.5818|-0.7524492144584656|0.0|0.5818
They said the child was taken to Nassau County Medical Center for observation.|"The boy was taken to Nassau University Medical Center, where staff said he was ""doing okay."""|0.6799999999999999|0.0461128018796443|0.0461128018796443|0.6338871981203557
Tisha Kresler, a spokeswoman for Global Crossing, declined to comment.|A Global Crossing representative had no immediate comment.|0.72|-0.5281440615653992|0.0|0.72
The unions also staged a five-day strike in March that forced all but one of Yale's dining halls to close.|The unions also staged a five-day strike in March; strikes have preceded eight of the last 10 contracts.|0.52|-0.7442881464958191|0.0|0.52
Gov. Rick Perry has said that while he opposes gambling expansion, he would be reluctant to veto continuation of the Lottery Commission.|"Gov. Rick Perry opposes expansion of gambling but has said he would be ""hard-pressed"" to veto the lottery sunset bill."|0.76|0.2369360327720642|0.2369360327720642|0.5230639672279358
In midafternoon trading, the Nasdaq composite index was up 8.34, or 0.5 percent, to 1,790.47.|The Nasdaq Composite Index .IXIC dipped 8.59 points, or 0.48 percent, to 1,773.54.|0.32|0.0630600452423095|0.0630600452423095|0.2569399547576905
In Kentucky, Democratic Attorney General Ben Chandler faces U.S. Rep. Ernie Fletcher.|Kentucky: Republican Ernie Fletcher, a three-term House member, is battling Democratic state Attorney General Ben Chandler.|0.76|-0.1839306503534317|0.0|0.76
The Dow Jones Industrial Average fell 98.32, or about 1.1 percent, to 9011.53.|The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.|0.6799999999999999|0.3542434871196747|0.3542434871196747|0.32575651288032526
Enron's 401(k) plan covered about 20,000 workers, retirees and beneficiaries.|Enron's stock comprised as much as 61% of the workers' 401(k) portfolios.|0.5|-0.3298913240432739|0.0|0.5
The US Senate judiciary committee overcame a significant hurdle yesterday in the battle to create a trust fund to pay victims of asbestos exposure.|The Senate judiciary committee on Tuesday overcame a significant hurdle in the battle to create a trust fund to pay victims of asbestos exposure but the most difficult obstacles remain.|0.75|-0.1188583672046661|0.0|0.75
But she didn't say whether she'll certify the two-year $117.4 billion budget for 2004-05.|She said she didn't know yet whether she would certify the budget.|0.6334|-0.3258746266365051|0.0|0.6334
It would be difficult to overestimate the potential dangers of the Remote Procedure Call (RPC) vulnerability.|The flaw involves the Remote Procedure Call (RPC) protocol, which deals with inter-computer communications.|0.5|-0.0249148868024349|0.0|0.5
Although obesity can increase the risk of health problems, skeptics argue, so do smoking and high cholesterol.|Although obesity can increase the risk of a host of health problems, skeptics argue, so do smoking and high cholesterol, which are not considered diseases.|0.85|0.1412059664726257|0.1412059664726257|0.7087940335273742
Michelle Wie chips Sunday during her 1-up victory over Virada Nirapathpongporn in the 27th U.S. Women's Amateur Public Links Championship.|Now she has her first trophy after victory in the US Women's Amateur Public Links here on Sunday.|0.55|-1.2436867952346802|0.0|0.55
Sony said the PSP would also feature a 4.5-inch LCD screen, Memory Stick expansion slots.|It also features a 4.5 in back-lit LCD screen and memory expansion facilities.|0.55|-0.0912859439849853|0.0|0.55
At one of the three sampling sites at Huntington Beach, the bacteria reading came back at 160 on June 16 and at 120 on June 23.|The readings came back at 160 on June 16 and 120 at June 23 at one of three sampling sites at Huntington Beach.|0.65|-0.0188545621931552|0.0|0.65
Where long-lines used to catch 10 fish per 100 hooks in past decades, they are now lucky to catch one, the study found.|"""Whereas long lines used to catch 10 fish per 100 hooks, now they are lucky to catch one,"" Myers said."|0.8400000000000001|-0.1374357193708419|0.0|0.8400000000000001
Carnival Corp. stock was trading at $31.29 during midday trading Wednesday, down 72 cents or 2.25 percent.|Carnival Corp. stock was down 2.5 percent, or 81 cents, at $31.20 on the New York Stock Exchange.|0.64|-0.1906780004501342|0.0|0.64
