s1,s2,sts_score,metric_score
A man in a blue cap is sitting on a stool under a tree.,A dog standing on a beach with a ball nearby.,0.0,22.051979829380628
A woman sings into a microphone by a guy playing a guitar.,A woman sings into a microphone with a guitar player in the background.,0.8800000000000001,57.26789772821858
Three sheep graze on the grassy field with a dog walking behind them.,a small group of goats in the grass with a black and white dog in the backgroud.,0.5599999999999999,26.87140974564545
a cyclist is making his bike jump between two rocks.,A man jumps his bicycle in the air between two rocks.,0.8800000000000001,51.443003543079676
A young girl with a pink hat on with a yellow building in the background.,A young girl in a pink dress with something in her hand.,0.36,38.143781674912134
A girl in a pink dress rides her bike along a white picket fence.,A girl in a red dress rides her bike in front of a white fence.,0.8,59.57532503723567
A brown furry animal stands behind some plants.,A dog pants while standing in the woods.,0.2799999999999999,22.31419316843532
A child in a red shirt is using a black wake board to splash over a beach wave.,A man in a rowboat is rowing across blue water.,0.2,22.509600556481434
The tan and white dog is running in the field.,The brown and white dogs run through the field.,0.6799999999999999,52.8068537745221
"Two teenage girls, one is smiling.",A little girl on a kid swing.,0.16,26.51856026950617
Two birds interacting in the grass,Two dogs play with each other outdoors.,0.04,14.143265462674313
Two hikers stand at the top of a snowy mountain.,Two mountain climbers stand on the top of a mountain looking around.,0.6799999999999999,38.1640512813748
Two children in a field of red flowers.,Two kids are playing in a field of red flowers.,0.96,59.77367660632203
A young men jumps off rocks into a lake.,A young man in red swimming trunks jumped off a large rock into the water.,0.8,24.118691729096177
A small black dog is in the grass.,A black dog is running in the grass.,0.72,61.287399783850795
A lady dressed in a kimono is looking at the camera.,Two girls dressed in black are sitting in a room making suggestive poses at the camera.,0.2,32.71795549660048
A group of people are firing up a hot air balloon.,A large group of people riding brown and white horses.,0.0,35.085044685440984
Children play fight with swords.,A child and parent pet a horse.,0.0,17.988905388419578
A man is wind sailing in the ocean.,A dog is running through the ocean.,0.2799999999999999,33.222890395523855
Three dogs racing on a dirt track,Cars racing on a dirt track,0.2799999999999999,81.08022622038278
Two people holding hands and walking in a field.,Two men walking past a mural of a car.,0.24,23.89200955990741
A brown dog chases a Frisbee,A brown dog squating on grass.,0.32,34.43486023074031
Woman in red overalls standing on the sidewalk.,A woman in red overalls stands on sidewalk.,1.0,76.8642530267628
A dog is running through a backyard full of leaves.,Three dogs run through a field.,0.5599999999999999,34.268085081676084
two puppies playing around in the grass,Two puppies play in the grass,1.0,83.26248295483914
Two black and white dogs are playing together outside.,Two children and a black dog are playing out in the snow.,0.2,37.740918768687635
Three dogs running through water.,A black dog running through water.,0.2,69.42755509709532
A woman sits alone against a brick wall,A woman is walking with a red bag.,0.24,26.587113469632527
A brown dog carrying a stick in its mouth.,A dog swimming with a stick in its mouth.,0.52,54.22195176829402
A young woman leans over her plate at a meal.,"A young woman, topless except for paint or mud.",0.16,31.350873974082315
A person climbs up a snowy hill while their dog follows.,A person climbs a snowy hill while a black dog follows.,0.76,73.4076031367551
A brown dog sits on the beach.,A dog running on the beach,0.4,46.64565072930157
Scuba diver submerged in water.,The scuba diver is underwater.,1.0,47.779088036118964
The man is riding a bike down a dirt hill.,A trick bicyclist grinds down a handrail.,0.36,21.595398153412624
A large gray dog is playing in the deep snow.,Four dogs playing in the snow.,0.52,56.31229633976044
A man riding his bike on the beach by the ocean.,A man walking his cow down the side of the road.,0.16,27.070520220675014
A dog in in a car.,A dog is biting a mop.,0.2,22.15676413791153
A dog with floppy ears walking towards the camera in the woods.,A child in front of his own reflection turning towards the camera and smiling.,0.24,35.51741921003955
A brown dog is splashing water everywhere by shaking the water off of itself.,A white dog is standing by a river shaking himself dry.,0.48,32.921215457314794
A black and white dog is running on the beach.,The black and brown dog is running through the snow.,0.36,44.709362007651904
Many middle eastern people are sitting in the back of a blue truck.,A group of people are riding in the back of a truck.,0.6799999999999999,56.36066250412527
Person with two ski poles skiing down a snowy hill.,A person skiing down a snowy hill.,0.8400000000000001,74.2934132256928
A woman is eating fish at a restaurant.,A woman eating a large fish in a restaurant.,0.92,55.59968002154362
A child and two dogs play in the water.,A child in red and blue floaties looking down at the water.,0.44,31.789795750795356
A skateboarder doing a trick on a stone wall.,A skateboarder riding up to a slope.,0.44,46.84896258682408
People are standing on an escalator moving up.,People ride up an escalator.,0.92,53.212852904333495
A lady is running her dog through an agility course.,Trainer runs her dog through training course with green pipe,0.8400000000000001,38.503129134063975
The white and brown dog is shaking its ears.,The brown dog is running across the sand.,0.2799999999999999,37.04785584620834
Some children are raising their hands and clapping.,Three children are playing soccer in the sand.,0.04,40.823118295080945
A man blowing a large bubble.,A man walking a large black horse.,0.0,41.34910070253438
Two people sit on a dock near the water.,Two people sit on the end of a dock in the middle of still water.,0.76,41.62617517985868
Hockey goal-keeper laying on the ice in front of net.,A hockey player is laying on the ice in front of the goal.,0.92,59.43894013343828
A skier wearing blue snow pants is flying through the air near a jump.,A skier stands on his hands in the snow in front of a movie camera.,0.2799999999999999,23.949029135007276
The brown dog is running along a grassy pathway.,A brown dog is running along a grassy stretch divided by strings.,0.6799999999999999,55.987359574759864
The girl is wearing a blue striped shirt and Rollerblades.,a man wearing a black and white shirt jumping on a dogs back,0.0,29.6520287301429
A tattooed man in black playing a white guitar and singing.,A woman in a black and white coat and earmuffs.,0.0,29.342183704050484
A dog running along the beach.,Boy and girl running along the beach.,0.2799999999999999,69.31892992845113
A young man and woman sitting on a bench outside are kissing.,The man and woman sitting on a bench are kissing.,0.92,81.18769559491233
A brown dog is jumping up to catch a green strap in it's mouth.,A grey dog jumps to bite a green leash.,0.64,26.651978346852463
A black dog is running in the grass.,A black and a brown dog running in the grass.,0.64,61.7394043958417
A woman is sitting on a sidewalk with a cell phone at her ear.,A woman is riding her bicycle.,0.1,31.763309378018604
Three dogs play in a grassy field.,Some kids play in a field.,0.24,46.308594849700114
A young boy plays in a red ball pit.,A laughing boy lies on a pit of blue balls.,0.6,23.479790519863037
A surfer on a wave.,A surfer is riding a wave.,0.8800000000000001,45.569762543823465
The skateboarder gets to the top of the ramp.,The skateboarder rides the pipe wall at a skater park.,0.48,37.40859971037217
Two men in a running contest.,Dogs in a race.,0.2,19.46569023807705
Two kids are walking on a path in the woods.,Two children walking down a path in the woods.,1.0,59.50092643125116
a brown and white dog is running on the grass.,The tan and black dog is running across the grass.,0.6799999999999999,49.69786101350213
Two dogs run side-by-side on the grass.,Two dogs running on grass.,0.8800000000000001,52.550724628337655
Two dogs are peeing at a red fire hydrant.,Two dogs are urinating on the red fire hydrant.,1.0,60.45058009579234
A rugby player in dark gear is carrying a light colored rugby ball with arm outstretched.,A brown dog splashes in the water while carrying a ball in it's mouth.,0.08,28.40304305193026
Two people are walking through some water.,Two girls are walking by a tree in front of a brick building.,0.24,24.90920397942548
