s1|s2|sts_score|metric_score|normalized_metric_score|delta
Elegant dining room with wood furniture.|An elegant pink dining room with wooden furniture.|0.76|0.8864542841911316|0.008864542841911316|0.7511354571580887
A women laying across two men sitting on a sofa.|Two men in shorts are sitting on a sofa.|0.4|0.5633452534675598|0.005633452534675598|0.3943665474653244
two motorbikes on a dirt track.|Two dirt bikers riding over dirt hill.|0.72|0.6909835338592529|0.0069098353385925295|0.7130901646614074
The black and white cat is looking up at the camera.|A black and white dog looking at the camera.|0.44|0.8378969430923462|0.008378969430923462|0.4316210305690765
A gray cat with green eyes looks at the camera.|A grey cat with green eyes looking into the camera.|1.0|0.890042245388031|0.00890042245388031|0.9910995775461197
Two lambs stand on a grassy hill.|Two dirt bikers riding over dirt hill.|0.04|0.4872020184993744|0.004872020184993744|0.03512797981500626
A man in white with a wine bottle and a woman in a red turtleneck with a white vest.|A man and woman posing on a field with a bottle of wine.|0.6|0.5451705455780029|0.0054517054557800294|0.59454829454422
A lone cow sits in the cold of the yard.|a black and white cow standing in the field.|0.36|0.6196291446685791|0.006196291446685791|0.3538037085533142
A double decker bus drives on a city street.|A red double decker bus driving down a street.|0.72|0.8430379033088684|0.008430379033088685|0.7115696209669113
Large black and white cat resting on a windowsill.|A small white cat sitting in a sink.|0.36|0.6410784125328064|0.006410784125328064|0.3535892158746719
Boy feeding a sheep.|A boy feeding a sheep hay.|0.8400000000000001|0.8729175329208374|0.008729175329208375|0.8312708246707917
A girl in a black desktop holds up an open box of Corn Flakes and a carton of milk.|A girl wearing black shorts and boots is standing next to a blue motorcycle.|0.0|0.4709127843379974|0.004709127843379974|0.004709127843379974
a close up of a small cactus in a pot.|a close up of a woman holding a white puppy.|0.16|0.6607429385185242|0.006607429385185242|0.15339257061481476
The white sheep is standing on the green hill.|A sheep stands on a hillside.|0.8|0.7191455960273743|0.007191455960273743|0.7928085440397263
A black and white bird on a body of water with grass in the background.|A bus is on a road with a ferris wheel in the background.|0.0|0.5222356915473938|0.005222356915473938|0.005222356915473938
A wooden bicycle with an awning.|A group of elderly people sitting around a dining table.|0.0|0.4004252254962921|0.004004252254962921|0.004004252254962921
A black and white photo of a dilapidated wooden fence.|A black and white photo of an old wooden fence near a dirty street.|0.9|0.8299971222877502|0.008299971222877503|0.8917000287771225
Two brown horses standing in a green meadow.|A brown horse stands in tall grass.|0.52|0.7016521692276001|0.007016521692276001|0.5129834783077241
Two men wearing bike helmets.|Two men stand with their bicycles outside a shop.|0.32|0.562516450881958|0.00562516450881958|0.31437483549118045
A man playing a video game in a store.|Man playing game in a store.|0.6799999999999999|0.9041135311126708|0.009041135311126708|0.6709588646888732
A group of people sitting around a table on a porch.|A group of people sitting around a table with food on it.|0.72|0.7628089785575867|0.007628089785575867|0.7123719102144241
A young girl wearing a bike helmet with a bicycle in the background.|A women holds a small dog on a leash with chairs in the background.|0.0|0.5575223565101624|0.005575223565101623|0.005575223565101623
the back of a stop sign with many stickers on it.|The back of the stop sign is adorned with stickers.|1.0|0.7716944813728333|0.007716944813728333|0.9922830551862717
A bicycle is parked outside a bookstore.|A green bike parked outside a book store.|0.8|0.8238338828086853|0.008238338828086854|0.7917616611719132
a brown double decker tour bus on a street with a ferris wheel behind it.|A double-decker bus driving in front of a ferris wheel.|0.8800000000000001|0.737476646900177|0.00737476646900177|0.8726252335309983
A black and white chair sitting in front of a brick wall and a window with a bamboo plant in a vase.|A black headed sheep covered in thick white wool stands in a pasture with other sheep.|0.12|0.3875822424888611|0.003875822424888611|0.11612417757511138
A man in a black uniform on a white horse.|A man in a tux on a white horse.|0.72|0.8280657529830933|0.008280657529830933|0.711719342470169
Two women stand in a living room with a black dog.|Two women standing in a living room with a black dog looking towards the camera.|0.8|0.7830098867416382|0.007830098867416382|0.7921699011325837
Two people paddling a red canoe are reflected in the still water.|Two people paddling in a red canoe with trees in the background.|0.64|0.7254012823104858|0.007254012823104858|0.6327459871768951
A close-up view of the headlights of a blue old-fashioned car.|Close up of the headlights on a blue car.|0.8|0.7859245538711548|0.007859245538711548|0.7921407544612885
Cars driving near a model building.|Vehicles driving infant of an ornate building.|0.48|0.6189714670181274|0.006189714670181274|0.4738102853298187
A blue and orange airplane flying with its landing gear down.|A red and blue plane flying with its landing gears down.|0.52|0.8437972068786621|0.00843797206878662|0.5115620279312134
A black and white cat lying on a blanket.|A black and white cat sleeps on a purple blanket.|0.8|0.8361332416534424|0.008361332416534424|0.7916386675834656
A building with a temporary sign over the entrance to its parking lot.|Road with the rear image of the tail lights of a bus.|0.04|0.5039123296737671|0.005039123296737671|0.03496087670326233
A group of people sitting around a table containing food.|A group of people sitting around a table on a porch.|0.6799999999999999|0.750454843044281|0.00750454843044281|0.6724954515695571
A man and women sitting on a sofa holding a small baby.|a woman sitting on a sofa holding a baby.|0.64|0.7901769876480103|0.007901769876480103|0.63209823012352
A black and white cat lying on a blanket.|A black and white cat sleeping on its side on a purple blanket.|0.6|0.821671187877655|0.00821671187877655|0.5917832881212234
A black and white photo of a love seat.|A black and white photo of a bicycle.|0.36|0.691181480884552|0.00691181480884552|0.3530881851911545
A living room with a dining table in the background.|View of a living room with a dining room in the background.|0.8400000000000001|0.8149263262748718|0.008149263262748719|0.8318507367372514
A red and gray train is going through a tunnel.|A red and gray train travels through a tunnel amongst the trees.|0.85|0.802786648273468|0.00802786648273468|0.8419721335172653
Red double decker bus with hood open.|An old Red London double decker bus with its hood raised.|0.8400000000000001|0.820534884929657|0.00820534884929657|0.8317946511507035
A man riding a white horse.|A woman leading a white horse.|0.36|0.7991870045661926|0.007991870045661926|0.35200812995433806
View of a living room with a dining room in the background.|A living room with large sofas and a dining table in the background.|0.76|0.7515527606010437|0.007515527606010437|0.7524844723939895
An orange kitten lay on a leather couch.|Young couple sitting on a black couch.|0.16|0.5809600949287415|0.005809600949287414|0.15419039905071258
A person wearing a bike helmet talks on a cell phone.|A person wearing a helmet rides a bike near a white structure.|0.6|0.7474969029426575|0.007474969029426575|0.5925250309705734
A subway train pulling into the station.|A white train pulling into a station.|0.72|0.8298804759979248|0.008298804759979248|0.7117011952400207
A bicycle is parked by a shop.|A green bike parked outside a book store.|0.76|0.7549941539764404|0.007549941539764404|0.7524500584602356
Two men standing on beach.|Two women standing in front of tour bus.|0.0|0.6863952875137329|0.006863952875137329|0.006863952875137329
Long-haired black dog standing in grassy field.|A blue jay standing in a grassy field.|0.2799999999999999|0.6753543019294739|0.006753543019294738|0.27324645698070515
A small desk with chair near a laundry closet.|A room with tan walls and a washer and dryer.|0.04|0.6147381067276001|0.006147381067276001|0.033852618932723996
Red double decker bus driving through the streets.|Red double decker bus driving down a street.|0.92|0.8741458058357239|0.008741458058357238|0.9112585419416428
A goose flapping its wings in a body of water.|A black swan flapping its wings on the water.|0.6|0.8158656358718872|0.008158656358718873|0.5918413436412812
Boy laying on couch with dog.|The boy is lying on a couch with a puppy.|0.8800000000000001|0.7980980277061462|0.007980980277061463|0.8720190197229386
A black and white image of a cat laying on a rug.|Black and white picture of a cat laying on a rug.|1.0|0.919897735118866|0.00919897735118866|0.9908010226488113
A large jet on the ground at the airport.|A large airplane parked at the airport at night.|0.72|0.660647451877594|0.00660647451877594|0.713393525481224
Two women are sitting in a cafe.|Two men catching a fish in a swamp.|0.0|0.4490923285484314|0.004490923285484314|0.004490923285484314
Eight bottles of Harp lager lined up on the floor.|Eight bottles of Harp beer lined up on a wooden floor.|0.8|0.8723739981651306|0.008723739981651307|0.7912762600183487
A small child smiling at the camera.|A cat looking at the camera.|0.2799999999999999|0.7666764259338379|0.007666764259338379|0.27233323574066154
A woman riding a brown horse.|Person dressed in blue riding brown horse.|0.52|0.6802813410758972|0.006802813410758972|0.5131971865892411
photo of a television screen showing a movie.|The wall-mounted flat-screen TV is showing a movie.|0.64|0.6510806083679199|0.006510806083679199|0.6334891939163209
A bird perched on a flowerpot.|Bird perched on a flowerpot beside a stucco wall.|0.8400000000000001|0.7830847501754761|0.007830847501754761|0.8321691524982453
White cat sitting inside of a sink.|Grey and white cat sitting in bathroom sink.|0.6799999999999999|0.7884942293167114|0.007884942293167115|0.6721150577068328
Young woman in riding gear on top of horse.|Young girl in riding gear on a horse.|0.8800000000000001|0.8410205245018005|0.008410205245018005|0.8715897947549821
Two people are sailing a small boat.|Two women in a sailboat.|0.76|0.695605456829071|0.00695605456829071|0.7530439454317093
A small bird on a tiny branch.|A small bird perched on an icy branch.|0.6|0.7617447972297668|0.007617447972297669|0.5923825520277023
Two animals sitting on a rock.|Two eagles sitting on a long branch.|0.32|0.6422069668769836|0.006422069668769836|0.31357793033123016
Two cats sit on the back of a couch looking out the window.|Two cats are sitting on the back of a couch and looking out the window in a sea photo.|0.8400000000000001|0.7572459578514099|0.007572459578514099|0.832427540421486
