s1|s2|sts_score|metric_score
A law is constitutional if it does not conflict with the Constitution.|To be unconsititutional means to violate the constitution.|0.72|0.6906728148460388
Originally Posted by muslim girl ooops sorry!|Originally Posted by muslim girl its not a complete impossibility.|0.24|0.6373035907745361
This is not your country.|This is our country.|0.2799999999999999|0.8327553272247314
Originally Posted by zaf I suppose the water in the middle makes a difference.|Originally Posted by zaf in the long term, yes.|0.2|0.718425989151001
Cone threw an  game.|Addie Joss Cone threw an  game.|0.8400000000000001|0.7392200231552124
Edited by LashL: Edited to properly mask profanity.|Edited by LashL: Edited to properly mask profanity in quoted post.|0.96|0.8791883587837219
The jury is not told about juror nullification.|The quote you provide has nothing to do with jury nullification.|0.32|0.6167557835578918
runs victim down Got any proof?|paranoid Got any proof?|0.2|0.7009342312812805
you don't use the search button much, do you?|you don't use the search button AT ALL, do you?|0.8400000000000001|0.8946396112442017
I don't think Paul has a shot.|Paul doesn't have a shot.|0.72|0.8204202651977539
Time of the Season by the Zombies We are all vessels filled with many wonders.|Joy to the World We are all vessels filled with many wonders.|0.64|0.706555187702179
Do you notice the nonsensical things you are saying?|And to be fair, do you notice the nonsensical things you are saying?|0.914285714285714|0.8556667566299438
What if they messed up a study?|What if they had a personal bias?|0.2|0.6608806252479553
Specifically a Baptist.|Specifically Gnostic.|0.24|0.7988705039024353
And a large part of the east coast.|And parts of the west coast.|0.16|0.8246772289276123
Why are you talking about women within the Hebrew tribes?|We were talking about women as war bounty were we not?|0.2799999999999999|0.5813920497894287
Last night Japanese forces attacked Hong Kong.|Last night Japanese forces attacked the Philippine Islands.|0.52|0.8462072014808655
". What is your definition of ""life force""?"|"What is your definition of ""soul""?"|0.72|0.7804265022277832
That is not direct responsibilty to the constituents.|Aye but they ARE responsible to their constituents.|0.52|0.7325835227966309
The ideology was built around violent expansion, so yes - VIOLENT expansion.|The ideology was built around violent expansion and race superiority.|0.8|0.6935897469520569
Could this have been an enema?|@ossobuco, Could this have been an enema?|0.92|0.8445292711257935
my final word: ignoring has the effect of normalizing.|taking advantage has the effect of reinforcing.|0.08|0.695365846157074
The problem likely will mean corrective changes before the shuttle fleet starts flying again.|He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again.|0.8800000000000001|0.778376042842865
"SEC Chairman William Donaldson said there is a ""building confidence out there that the cop is on the beat."""|"""I think there's a building confidence that the cop is on the beat."""|0.6799999999999999|0.7902936339378357
Myanmar's pro-democracy leader Aung San Suu Kyi will return home late Friday but will remain in detention after recovering from surgery at a Yangon hospital, her personal physician said.|Myanmar's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery, her personal physician said Friday.|0.92|0.8057705163955688
Darren Dopp, a Spitzer spokesman, declined to comment late Thursday.|John Heine, a spokesman for the commission in Washington, declined to comment on Mr. Spitzer's criticism.|0.2799999999999999|0.739242434501648
In afternoon trading in Europe, France's CAC-40 advanced and Britain's FTSE 100 each gained 0.7 percent, while Germany's DAX index rose 0.6 percent.|In Europe, France's CAC-40 rose 1.3 percent, Britain's FTSE 100 declined 0.2 percent and Germany's DAX index gained 0.6 percent.|0.4|0.8193132877349854
Sens. John Kerry and Bob Graham declined invitations to speak.|The no-shows were Sens. John Kerry of Massachusetts and Bob Graham of Florida.|0.72|0.711069643497467
Page said it's also possible that genes on the Y chromosome may influence gender-specific differences in disease susceptibility.|He added that genes on the Y might play a role in influencing gender-specific differences in disease susceptibility.|0.8800000000000001|0.8522037267684937
One of the most well studied facets of temperament is how people respond to novelty.|One of the defining and well-studied characteristics of temperament is how people react to novelty.|0.96|0.8816995024681091
But butterflies exposed to an earlier light cycle, from 1am to 1pm, orientated themselves towards the south-east.|But butterflies housed under an earlier light cycle, 1 a.m. to 1 p.m., flew toward the southeast.|0.92|0.8176957964897156
"Dunlap won both the swimsuit competition and the talent portion of the competition, singing ""If I Could."""|"She won the talent portion singing ""If I Could"" and also won in evening wear."|0.5599999999999999|0.7747345566749573
South Asia follows, with 1.1 millions youths infected — 62 percent of them female.|Of the 1.1 million infected in south Asia, 62% are female.|0.8|0.816920816898346
An hour later, an Israeli helicopter fired missiles at a car in Gaza City, killing two Hamas officials and at least five other people.|An hour later Israeli attack helicopters rained missiles on a car in Gaza City, killing seven people, Palestinian sources said.|0.85|0.8114868998527527
AAA spokesman Jerry Cheske said prices may have affected some plans, but cheap hotel deals mitigated the effect.|AAA spokesman Jerry Cheske said prices might have affected some plans, but cheap hotel deals made up for it.|1.0|0.885566234588623
She countersued for $125 million, saying Gruner & Jahr broke its contract with her by cutting her out of key editorial decisions.|She countersued for $125 million, saying G+J broke its contract with her by cutting her out of key editorial decisions and manipulated the magazine's financial figures.|0.7|0.8416194319725037
The Standard Edition is $15,000 per processor or $300 per named user.|The Standard Edition One is a single processor version of the Oracle Standard Edition Database.|0.5|0.5216060876846313
Microsoft acquired Virtual PC when it bought the assets of Connectix earlier this year.|Microsoft acquired Virtual PC from its developer, Connectix, earlier this year.|0.8800000000000001|0.8168672919273376
Leon Williams' body was found inside his third-floor apartment at 196 Bay St., in Tompkinsville.|The dead man, Leon Williams, was found in his third-floor apartment.|0.6799999999999999|0.7611464858055115
It's the first such drill since the September 11 terrorist attacks on New York and Washington.|It is the nation's first large-scale counterterrorism exercise since the Sept. 11 terrorist attacks.|0.8|0.7977530360221863
Ursel Reisen confirmed it operated the coach, but gave no details other than to say the passengers were of mixed ages.|Ursel Reisen confirmed it had been operating the coach, but declined to give details of the passengers other than to say they were of mixed ages.|0.96|0.882317066192627
A total of 17 cases have been confirmed in the southern city of Basra, the Organization said.|A total of 17 confirmed cases of cholera were reported yesterday by the World Health Organisation in the southern Iraqi city of Basra.|0.72|0.7085182070732117
He was also expected to visit Yemen and Bahrain during his tour of the region.|Khatami, who arrived in Beirut Monday, was also to visit Syria, Yemen and Bahrain.|0.6799999999999999|0.7577418684959412
"General Myers told reporters that ""at first blush, it doesn't look like any rules were broken""."|"""At first blush, it doesn't look like any rules were broken,"" said Gen. Richard Myers, chairman of the Joint Chiefs of Staff."|0.72|0.8127083778381348
Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.|In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.|0.6799999999999999|0.7529199719429016
Tom Kraynak, manager of operations and resources for the Canton, Ohio-based East Central Area Reliability Council, said that scenario is one among many that investigators are considering.|Tom Kraynak, manager of operations and resources for the Canton, Ohio-based East Central Area Reliability Council, said investigators are considering the scenario.|0.85|0.8765446543693542
They found molecules that can only be produced when ozone breaks down cholesterol.|And all of the samples contained molecules that can only be produced when cholesterol interacts with ozone.|0.85|0.820313036441803
It can store more than a gigabyte of information equivalent to around 12 hours of music in one cubic centimetre.|And it can store more than a gigabyte of information - equivalent to 1,000 high quality images or around 12 hours of music - in just one cubic centimetre.|0.7692|0.8149272799491882
Earlier this month, RIM had said it expected to report second-quarter earnings of between 7 cents and 11 cents a share.|Excluding legal fees and other charges it expected a loss of between 1 and 4 cents a share.|0.24|0.6485586166381836
"""For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents,"" according to extracts released yesterday."|"""For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents,"" Mrs Clinton writes."|0.64|0.864596426486969
In 2001 and 2002, wire transfers from 4 of the company's 40 accounts totaled more than $3.2 billion, prosecutors said.|Wire transfers from four of the 40 accounts open at Beacon Hill totaled more than $3.2 billion from 2001 to 2002, Morgenthau said.|0.76|0.7792521715164185
