s1|s2|sts_score|metric_score
A man is giving a lecture on a podium.|A man is delivering a lecture at an event celebrating the game of cricket.|0.4666|0.634793221950531
The cat shimmied under the bed.|A cat is crawling upside down under the couch.|0.4|0.653736412525177
A woman is chopping garlic.|A woman slices a fish.|0.2|0.6762855648994446
A man is cutting grass.|A masked man sings.|0.0|0.5565991401672363
A man is cutting grass.|A clown is singing.|0.0|0.4944736063480377
A boy runs away from his fishing line.|A boy is running in front of fish hanging on fishing rod.|0.6|0.6376866698265076
The man played haki sak in the office.|The man is seasoning the vegetables.|0.08|0.5223937034606934
A man is carrying another man on his back.|A man is taking pictures of ant.|0.08|0.46974053978919983
Meat is dropped into a pan.|A woman is putting meat in a pan.|0.65|0.6769354343414307
A woman is cutting scallions.|A woman falls on a sand castle.|0.0|0.4839004576206207
A man is slam dunking a ball.|A woman is slicing some onions.|0.0|0.44409215450286865
A machine is sharpening a pencil.|A girl is riding a bicycle.|0.0|0.4165380299091339
A woman is brushing her feet.|The sun is rising behind trees.|0.0|0.40432286262512207
A man is cleaning the windows.|A man is driving a car.|0.08|0.587616503238678
A person is stirring rice.|A woman is cracking an egg.|0.2|0.5798235535621643
A man puts a knife in a vice.|A man is dancing.|0.05|0.4212990403175354
A boy plays violin on stage.|A boy is onstage playing the violin.|0.85|0.8950513005256653
A woman cuts a pink loaf with a knife.|A man is playing a guitar.|0.0236|0.4045316278934479
A man is adding pork chops to a pan.|A woman is peeling a potato.|0.2|0.5609820485115051
The men are fighting each other.|The man drew on the white paper.|0.08|0.5200379490852356
A man is catching a ball.|A cat is rubbing against a baby.|0.0|0.5358809232711792
A girl is reading a newspaper.|A chef is peeling a potato.|0.0|0.5846682190895081
A slow loris bites a persons fingers.|A small animal is chewing on a finger.|0.5|0.5196256041526794
A man is walking along a path through wilderness.|A man is peeling an onion.|0.15|0.5130584239959717
The man played his guitar.|A guy is singing while playing his guitar.|0.6|0.7178387641906738
Some men are skating on the road.|Two boys are skate boarding.|0.52|0.7183634638786316
A man pours liquid into a pan.|The chef poured oil in the pan.|0.52|0.6141212582588196
A boy is playing piano and singing.|A pig is agitating a lion.|0.0|0.4796231687068939
A cat and a ferret are playing.|A ferret and kitten play together.|0.85|0.8135876655578613
A monkey is walking through the water.|A guy is playing a trumpet.|0.0|0.5049894452095032
A woman is putting on makeup.|A band is singing.|0.0|0.5243696570396423
A dog is driving a car.|A guy is talking into a microphone.|0.0|0.43422868847846985
The man sang on stage into the microphone.|A man in a suit is standing at a microphone and singing.|0.7|0.6464926600456238
A car backs out of a space.|A car is taking reverse.|0.48|0.5802001953125
A man is holding a frog.|A man is emptying a plastic container.|0.12|0.523662805557251
A man is traveling in a boat.|A woman is cutting up a carrot with a knife.|0.0|0.3802943229675293
The man rode his motorcycle down the highway.|A person is driving a motorcycle on a road.|0.75|0.6361041069030762
A man is dicing an onion.|The man is playing the guitar.|0.08|0.4662691652774811
A man performs on a stage.|A man guts a fish.|0.08|0.544410765171051
The women are sitiing down.|Two women are sitting close to each other and talking.|0.52|0.4736814498901367
A man removes a couple of toaster scrambles from a plastic packet.|A man removes food from a bag.|0.35|0.5649972558021545
A woman is dancing by a fire.|A man ties a noose.|0.0|0.5280901789665222
A man is meditating.|The man is riding the horse.|0.15|0.550633430480957
A boy is cutting paper.|A man is loading a rifle.|0.0|0.5681586861610413
The man talked on the telephone.|Girls are walking on the stage.|0.0|0.5458313822746277
A man is playing the guitar and singing.|A man is opening a package containing headphones.|0.16|0.5335665345191956
the soccer player kicked the ball side to side between his legs.|A person is kicking a soccer ball back and forth between his feet.|0.6799999999999999|0.686652421951294
An animal is walking.|A woman is applying eye makeup.|0.0|0.41552841663360596
Someone is scratching an animals belly.|A woman is stroking a lemur.|0.4|0.5202876925468445
A man is lifting heavy weights.|A wallaby is licking a woman's hand.|0.05|0.44364115595817566
A boy is playing with a toy.|A boy plays a handheld game.|0.6|0.7746657133102417
A man dives off of a cliff.|A man is riding a motorcycle.|0.1334|0.42106911540031433
A man is coming out into the water.|A man rises from a swamp.|0.64|0.681813657283783
A man and woman dance.|A man is petting a dog.|0.0666|0.5531478524208069
A man is sweeping the floor of a house using a long broom.|The man swept the empty living room.|0.6666000000000001|0.5770279765129089
A group of couples are dancing.|Men and women are dancing slowly.|0.6666000000000001|0.7150773406028748
A man is scaling a fish.|A man pours some cooking oil into a pot.|0.2|0.4132988154888153
The man set up his camera to take sunset pictures at the beach.|A man is taking pictures of a lake.|0.44|0.7247670888900757
Someone is holding and petting a baby tiger.|Someone is rinsing a large beef steak at the kitchen sink.|0.08|0.4109770357608795
The man is playing the guitar.|The cat cleaned his face with his paw.|0.0|0.43010368943214417
The man did pushups on a wall.|The man tased the food.|0.05|0.4981991946697235
A woman cuts up a vegetable.|A woman is slicing egg plant.|0.45|0.6475115418434143
A person breaks an egg into a small bowl.|A man cracks an egg.|0.52|0.7068652510643005
A man is playing keyboards.|A man is riding a mechanical bull.|0.24|0.5348694324493408
A dog is running around a yard.|A black pet dog runs around in the garden of a house.|0.64|0.748805820941925
A child is walking down the street as a jeep pulls up.|A woman is walking along a road and a man in a motorcar pulls up beside her.|0.2799999999999999|0.7030874490737915
A man is adding oil to a pot.|A dog is catching a fish in a river.|0.04|0.4421197474002838
The girl danced in front of the bonfire.|A woman is dancing to music standing near a bonfire.|0.55|0.7768583297729492
A man is chopping butter into a container.|A woman is cutting shrimps.|0.12|0.6145398020744324
A girl is dragged downhill by a dog.|A dog is pulling a child down a hill.|0.76|0.8149451613426208
The man took off his sunglasses while talking.|A man wearing a hard hat removes his glasses as he speaks.|0.6799999999999999|0.706257164478302
The two men did a funny skit with a boxer in front of a crowd of people.|Boys are dancing in front of people.|0.3|0.6002197861671448
The girl is tiding up her bed.|A woman is making a bed.|0.5|0.6441013216972351
Someoen is cooking onions.|A man is swinging nunchucks.|0.0|0.43468666076660156
The man is using a sledghammer to break the concrete block that is on the other man.|A man breaks a slab of concrete that is lying on a prone man with a sledge hammer.|1.0|0.7018292546272278
The lady put the dried noodles in the hot water to cook.|A woman places a container of noodles in a pan of water.|0.8666|0.6821902394294739
The girls danced on the stage.|A girl is putting on makeup.|0.0666|0.5500650405883789
A panda bear is laying down.|A baby panda relaxes on some logs.|0.6666000000000001|0.7114540338516235
Two kids are playing in a swimming pool with a green colored crocodile float.|Two kids push an inflatable crocodile around in a pool.|0.8400000000000001|0.6778118014335632
A couple of policewomen are singing karaoke.|Two women are dancing.|0.16|0.6596910357475281
A man is putting broccoli into water.|A person is peeling a potato.|0.2|0.6156805753707886
The doctor was helping the patient.|Doctors are trying to revive a man.|0.5599999999999999|0.6690805554389954
Some is grating onion into water.|A person grates a potato into a bowl.|0.3|0.5825416445732117
A baby is talking.|A boy is trying to say firetruck.|0.24|0.6240228414535522
A woman boils eggs.|A woman places two eggs into a pot of water.|0.6|0.6539690494537354
A woman puts ingredients in a whisked egg.|A man pours gasoline.|0.0|0.4137299656867981
A woman is slicing mango.|A man is putting cheese on a tortilla.|0.12|0.6671186089515686
A girl is slicing a butter into two pieces.|A woman is slicing tofu.|0.2|0.6054666638374329
A man is playing the guitar.|A person is slicing a meat into pieces.|0.0|0.48170068860054016
A man is opening a package containing headphones.|A woman is riding a horse.|0.0|0.4418133795261383
A girl is playing a guitar.|A boy is playing a key-board between the people.|0.2|0.6706262826919556
A little girl plays the violin on a beach.|The girl sat on the couch to crochet.|0.0|0.5676048398017883
A monkey is karate kicking at someone's gloved hand.|A monkey pratices martial arts.|0.7|0.46169033646583557
A female applies something to he hair with her hands.|A cat is eating a slice of watermelon.|0.0|0.40331926941871643
A man is karate kicking at another man wearing protective boxing gloves.|A man is kick boxing with a trainer.|0.5|0.6330495476722717
The man is playing the wooden flute.|A little boy is vacuuming the floor.|0.0|0.4784437119960785
A young woman is playing a guitar.|A woman cuts up some meat.|0.15|0.48088428378105164
The men are playing soccer.|A man is riding a motorcycle.|0.0|0.4634123742580414
A woman is running on the beach.|A dog is swimming in a pool.|0.0|0.6387462615966797
A man is straining pasta.|A man plays a wooden flute.|0.0|0.44597896933555603
Panda's play on a swing.|A man is playing guitar.|0.16|0.39077502489089966
Two green and white trains sitting on the tracks.|Two green and white trains on tracks.|0.8800000000000001|0.9133723378181458
A small white cat with glowing eyes standing underneath a chair.|A white cat stands on the floor.|0.52|0.7222691178321838
A large boat in the water at the marina.|A large boat on the sea.|0.64|0.8190711140632629
a bus driving in a street.|Red double decker bus driving down street.|0.8|0.5574768781661987
A passenger train waiting in a station.|A passenger train sits in the station.|0.96|0.8446043729782104
a woman at a dinner table writing on her notebook.|Woman at table busy with something.|0.6799999999999999|0.6485913395881653
An Apple computer sitting on the floor.|A Macintosh computer sitting on the floor.|0.76|0.8594255447387695
A close-up of a brown horse's head.|A side view of a horse's head.|0.6799999999999999|0.7757939696311951
A group of people eat at a table outside.|Group of elderly people sitting around a table.|0.5599999999999999|0.6658185720443726
A jockey riding a horse.|A jockey riding a horse in a pen.|0.76|0.8167244791984558
The man is riding a motorcycle down the road.|A man is riding a red motorcycle on the road.|0.8|0.7754026651382446
A woman riding a brown horse.|A young girl riding a brown horse.|0.76|0.8572942018508911
A kid jumping a ledge with a bike.|A black and white cat playing with a blanket.|0.0|0.4882373809814453
A black dog standing in front of yellow flowers.|A black dog standing in a field.|0.6|0.7928821444511414
Close up of a bottle of water.|A close up view of a bottle of water.|0.8800000000000001|0.8657845854759216
A close up of a brown faced cat.|A close up of an ostrich face.|0.12|0.8116207718849182
sheep standing in afield.|A sheep grazing in a field.|0.64|0.6862727999687195
A longed-haired cat with it's eyes closed.|A close up of a cat with its eyes closed.|0.72|0.6195275783538818
A woman in a gray shirt smiles for the camera while the woman behind her makes a face.|A woman with a surprised look on her face is holding a smiling woman from behind.|0.52|0.6193147897720337
A silver and blue Amtrak train on the tracks near a small train station.|A small white car parked at the gas station.|0.12|0.5849009156227112
A person in a blue shirt reclines near a coffee table and television.|A person stands on the motorcycle seat and pops a wheelie.|0.0|0.4692966639995575
A black and white photo of a woman showing a horse.|a black and white photo of cows in their stalls.|0.2799999999999999|0.7206901907920837
A dark brown horse standing in a field.|A brown horse stands in a lush green field.|0.8400000000000001|0.800056517124176
A pitched tent with a horse in the background.|A black and white lamb with other lambs in the background.|0.0|0.4863591492176056
A group of people sitting around a table with food on it.|A group of people sit around a table with food and beer.|0.8|0.7934932112693787
A brown horse stands in a lush green field.|A brown horse in a green field.|0.76|0.8511427044868469
